"education","joiningyear","city","paymenttier","age","gender","everbenched","experienceincurrentdomain","leaveornot"
"Bachelors",2013,"New Delhi",3,24,"Female",False,"2",False
"Masters",2018,"Bangalore",3,30,"Female",False,"2",True
"Bachelors",2018,"Bangalore",3,36,"Male",False,"1",True
"Bachelors",2014,"Bangalore",3,33,"Female",False,"1",False
"Bachelors",2015,"Bangalore",3,40,"Female",False,"2",False
"Bachelors",2015,"Bangalore",3,26,"Female",True,"4",True
"Bachelors",2016,"Bangalore",3,30,"Female",False,"2",True
"Bachelors",2018,"Pune",3,26,"Male",True,"4",True
"Bachelors",2013,"Pune",3,26,"Male",True,"4",False
"Masters",2018,"New Delhi",3,36,"Male",False,"2",True
"PHD",2013,"Pune",1,32,"Female",False,"0",True
"Masters",2017,"New Delhi",3,38,"Female",False,"2",False
"Masters",2013,"Bangalore",2,29,"Female",False,"2",True
"Masters",2017,"Pune",3,26,"Male",False,"4",True
"Masters",2013,"New Delhi",2,32,"Male",True,"2",True
"Bachelors",2014,"Pune",3,41,"Male",False,"2",False
"Bachelors",2015,"Pune",2,32,"Female",False,"3",True
"PHD",2014,"Bangalore",1,34,"Female",False,"3",False
"Masters",2017,"Bangalore",2,40,"Female",True,"2",False
"Bachelors",2013,"Bangalore",3,30,"Female",False,"1",True
"Bachelors",2015,"New Delhi",3,33,"Female",False,"5",True
"Masters",2017,"New Delhi",2,26,"Female",False,"4",True
"Bachelors",2013,"Pune",2,27,"Female",False,"5",True
"Bachelors",2018,"Bangalore",3,28,"Male",True,"1",True
"Bachelors",2016,"Bangalore",2,30,"Female",False,"4",True
"Masters",2012,"New Delhi",3,27,"Female",False,"5",False
"PHD",2015,"New Delhi",3,22,"Female",False,"0",False
"Bachelors",2015,"New Delhi",3,24,"Female",False,"2",False
"Masters",2012,"Pune",3,27,"Male",True,"5",True
"Bachelors",2013,"Bangalore",3,30,"Female",False,"5",False
"Bachelors",2015,"Pune",2,28,"Female",True,"2",True
"Bachelors",2015,"Pune",2,30,"Female",False,"2",True
"Bachelors",2014,"Bangalore",3,30,"Male",False,"4",False
"Bachelors",2013,"Pune",3,31,"Male",False,"2",False
"Bachelors",2017,"Bangalore",3,24,"Male",False,"2",False
"Bachelors",2016,"Bangalore",3,30,"Female",False,"1",False
"Bachelors",2017,"New Delhi",3,35,"Female",False,"5",False
"Bachelors",2016,"Bangalore",3,29,"Male",False,"1",False
"PHD",2012,"Bangalore",3,30,"Female",False,"4",False
"Bachelors",2018,"Pune",3,40,"Male",False,"0",True
"Bachelors",2017,"Bangalore",3,28,"Female",False,"2",True
"Bachelors",2012,"Pune",3,40,"Male",False,"2",False
"Bachelors",2016,"New Delhi",3,26,"Male",False,"4",False
"Masters",2017,"Pune",2,39,"Female",False,"2",False
"Bachelors",2012,"Pune",3,29,"Male",False,"0",False
"Masters",2015,"Pune",3,28,"Female",True,"2",False
"PHD",2016,"New Delhi",2,28,"Male",False,"3",True
"Bachelors",2012,"Bangalore",3,36,"Female",False,"5",False
"Bachelors",2015,"Pune",3,37,"Female",False,"2",True
"Bachelors",2018,"Bangalore",3,35,"Male",False,"1",True
"Bachelors",2016,"Pune",3,40,"Male",False,"4",False
"Masters",2017,"Pune",2,30,"Male",True,"2",False
"Bachelors",2016,"Pune",2,30,"Female",False,"2",True
"Bachelors",2015,"Bangalore",3,25,"Male",False,"3",False
